disaster_id,disaster_state,disaster_county,disaster_state_code,disaster_county_code,disaster_declaration,disaster_name,disaster_type,disaster_date,disaster_fips_code
DR-1785-FL,FL,Nassau (County),12,089,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12089
DR-1785-FL,FL,Hamilton (County),12,047,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12047
FM-2306-FL,FL,Bradford (County),12,007,FM,"FL, SUWANNEE FIRE COMPLEX",Fire,2000-06-05T04:00:00.000Z,12007
DR-1785-FL,FL,Sarasota (County),12,115,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12115
DR-1602-FL,FL,Santa Rosa (County),12,113,DR,HURRICANE KATRINA,Hurricane,2005-08-24T04:00:00.000Z,12113
DR-1785-FL,FL,Seminole (County),12,117,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12117
DR-1806-FL,FL,Gulf (County),12,045,DR,HURRICANE GUSTAV,Hurricane,2008-08-31T04:00:00.000Z,12045
DR-1609-FL,FL,Hendry (County),12,051,DR,HURRICANE WILMA,Hurricane,2005-10-23T15:00:00.000Z,12051
DR-1785-FL,FL,Martin (County),12,085,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12085
DR-1785-FL,FL,Okeechobee (County),12,093,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12093
DR-1785-FL,FL,Gulf (County),12,045,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12045
DR-1785-FL,FL,Glades (County),12,043,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12043
DR-1785-FL,FL,Calhoun (County),12,013,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12013
DR-1609-FL,FL,Monroe (County),12,087,DR,HURRICANE WILMA,Hurricane,2005-10-23T15:00:00.000Z,12087
DR-1785-FL,FL,Gadsden (County),12,039,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12039
DR-1831-FL,FL,Dixie (County),12,029,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12029
DR-1831-FL,FL,Lafayette (County),12,067,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12067
DR-1785-FL,FL,Polk (County),12,105,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12105
DR-1831-FL,FL,Santa Rosa (County),12,113,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12113
DR-1785-FL,FL,Dixie (County),12,029,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12029
DR-1785-FL,FL,Lake (County),12,069,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12069
DR-1840-FL,FL,Baker (County),12,003,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-05-17T04:00:00.000Z,12003
DR-1785-FL,FL,Duval (County),12,031,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12031
DR-1806-FL,FL,Bay (County),12,005,DR,HURRICANE GUSTAV,Hurricane,2008-08-31T04:00:00.000Z,12005
DR-1806-FL,FL,Okaloosa (County),12,091,DR,HURRICANE GUSTAV,Hurricane,2008-08-31T04:00:00.000Z,12091
DR-1785-FL,FL,Union (County),12,125,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12125
DR-1831-FL,FL,Jackson (County),12,063,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12063
DR-1831-FL,FL,Gadsden (County),12,039,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12039
DR-1806-FL,FL,Santa Rosa (County),12,113,DR,HURRICANE GUSTAV,Hurricane,2008-08-31T04:00:00.000Z,12113
DR-1785-FL,FL,Putnam (County),12,107,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12107
DR-1831-FL,FL,Escambia (County),12,033,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12033
DR-1785-FL,FL,Lee (County),12,071,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12071
DR-1785-FL,FL,Alachua (County),12,001,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12001
DR-1831-FL,FL,Okaloosa (County),12,091,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12091
DR-1785-FL,FL,Palm Beach (County),12,099,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12099
FM-2255-FL,FL,Liberty (County),12,077,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12077
FM-2260-FL,FL,Charlotte (County),12,015,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12015
DR-1831-FL,FL,Franklin (County),12,037,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12037
DR-1785-FL,FL,Charlotte (County),12,015,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12015
DR-1806-FL,FL,Franklin (County),12,037,DR,HURRICANE GUSTAV,Hurricane,2008-08-31T04:00:00.000Z,12037
DR-1785-FL,FL,Jefferson (County),12,065,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12065
FM-2692-FL,FL,Lee (County),12,071,FM,CALLOOSAHATCHEE FIRE COMPLEX,Fire,2007-05-07T04:00:00.000Z,12071
DR-1785-FL,FL,Marion (County),12,083,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12083
DR-1785-FL,FL,Hendry (County),12,051,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12051
DR-1831-FL,FL,Gulf (County),12,045,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12045
DR-1840-FL,FL,Flagler (County),12,035,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-05-17T04:00:00.000Z,12035
DR-1785-FL,FL,Monroe (County),12,087,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12087
DR-1840-FL,FL,Volusia (County),12,127,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-05-17T04:00:00.000Z,12127
DR-1785-FL,FL,Brevard (County),12,009,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12009
FM-2299-FL,FL,Lake (County),12,069,FM,WITHLACOOCHEE FIRE COMPLEX,Fire,2000-05-19T04:00:00.000Z,12069
DR-1831-FL,FL,Leon (County),12,073,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12073
DR-1831-FL,FL,Washington (County),12,133,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12133
DR-1785-FL,FL,Liberty (County),12,077,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12077
DR-1831-FL,FL,Bay (County),12,005,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12005
DR-1785-FL,FL,Manatee (County),12,081,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12081
DR-1840-FL,FL,Clay (County),12,019,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-05-17T04:00:00.000Z,12019
DR-1785-FL,FL,Suwannee (County),12,121,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12121
DR-1785-FL,FL,Wakulla (County),12,129,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12129
FM-2306-FL,FL,Union (County),12,125,FM,"FL, SUWANNEE FIRE COMPLEX",Fire,2000-06-05T04:00:00.000Z,12125
FM-2256-FL,FL,Broward (County),12,011,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12011
DR-1806-FL,FL,Escambia (County),12,033,DR,HURRICANE GUSTAV,Hurricane,2008-08-31T04:00:00.000Z,12033
DR-1831-FL,FL,Madison (County),12,079,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12079
DR-1831-FL,FL,Jefferson (County),12,065,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12065
DR-1840-FL,FL,Putnam (County),12,107,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-05-17T04:00:00.000Z,12107
FM-2696-FL,FL,Okeechobee (County),12,093,FM,OKEECHOBEE FIRE COMPLEX,Fire,2007-05-29T04:00:00.000Z,12093
FM-2255-FL,FL,Jackson (County),12,063,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12063
FM-2305-FL,FL,Duval (County),12,031,FM,"FL, JACKSONVILLE FIRE COMPLEX",Fire,2000-06-02T04:00:00.000Z,12031
FM-2251-FL,FL,Okeechobee (County),12,093,FM,OKEECHOBEE FIRE COMPLEX,Fire,1999-04-13T13:02:24.000Z,12093
DR-1831-FL,FL,Gilchrist (County),12,041,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12041
DR-1831-FL,FL,Levy (County),12,075,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12075
FM-2299-FL,FL,Citrus (County),12,017,FM,WITHLACOOCHEE FIRE COMPLEX,Fire,2000-05-19T04:00:00.000Z,12017
FM-2307-FL,FL,Taylor (County),12,123,FM,"FL, PERRY FIRE COMPLEX",Fire,2000-06-09T23:16:00.000Z,12123
DR-1831-FL,FL,Calhoun (County),12,013,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12013
DR-1785-FL,FL,Hardee (County),12,049,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12049
FM-2300-FL,FL,Polk (County),12,105,FM,LAKELAND DISTRICT FIRE,Fire,2000-05-22T04:00:00.000Z,12105
DR-1831-FL,FL,Suwannee (County),12,121,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12121
FM-2255-FL,FL,Washington (County),12,133,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12133
FM-2355-FL,FL,Hendry (County),12,051,FM,FL - CALOOSAHATCHEE FIRE COMPLEX,Fire,2001-02-19T05:00:00.000Z,12051
FM-2251-FL,FL,Martin (County),12,085,FM,OKEECHOBEE FIRE COMPLEX,Fire,1999-04-13T13:02:24.000Z,12085
DR-1785-FL,FL,Collier (County),12,021,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12021
FM-2253-FL,FL,Seminole (County),12,117,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12117
FM-2260-FL,FL,Sarasota (County),12,115,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12115
FM-2354-FL,FL,Martin (County),12,085,FM,FL - OKEECHOBEE COMPLEX FIRE,Fire,2001-02-19T05:00:00.000Z,12085
DR-1831-FL,FL,Wakulla (County),12,129,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12129
FM-2300-FL,FL,Pinellas (County),12,103,FM,LAKELAND DISTRICT FIRE,Fire,2000-05-22T04:00:00.000Z,12103
FM-2696-FL,FL,Glades (County),12,043,FM,OKEECHOBEE FIRE COMPLEX,Fire,2007-05-29T04:00:00.000Z,12043
DR-1785-FL,FL,Volusia (County),12,127,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12127
FM-2692-FL,FL,Hendry (County),12,051,FM,CALLOOSAHATCHEE FIRE COMPLEX,Fire,2007-05-07T04:00:00.000Z,12051
FM-2298-FL,FL,Sarasota (County),12,115,FM,FLOWERS-MYAKKA FIRE COMPLEX,Fire,2000-05-15T04:00:00.000Z,12115
FM-2258-FL,FL,Hamilton (County),12,047,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12047
EM-3131-FL,FL,Hardee (County),12,049,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12049
FM-2258-FL,FL,Bradford (County),12,007,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12007
FM-2305-FL,FL,Nassau (County),12,089,FM,"FL, JACKSONVILLE FIRE COMPLEX",Fire,2000-06-02T04:00:00.000Z,12089
DR-1831-FL,FL,Hamilton (County),12,047,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12047
FM-2687-FL,FL,Seminole (County),12,117,FM,DELAND FIRE COMPLEX,Fire,2007-05-01T04:02:00.000Z,12117
FM-2687-FL,FL,Flagler (County),12,035,FM,DELAND FIRE COMPLEX,Fire,2007-05-01T04:02:00.000Z,12035
DR-1785-FL,FL,Baker (County),12,003,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12003
FM-2262-FL,FL,Duval (County),12,031,FM,JACKSONVILLE DISTRICT FIRE,Fire,1999-05-14T15:30:23.000Z,12031
FM-2255-FL,FL,Gulf (County),12,045,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12045
FM-2358-FL,FL,Sarasota (County),12,115,FM,FL - MYAKKA COMPLEX FIRE,Fire,2001-04-17T17:00:00.000Z,12115
DR-1785-FL,FL,Flagler (County),12,035,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12035
DR-1785-FL,FL,Orange (County),12,095,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12095
FM-2255-FL,FL,Holmes (County),12,059,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12059
FM-2259-FL,FL,Pinellas (County),12,103,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12103
FM-2355-FL,FL,Lee (County),12,071,FM,FL - CALOOSAHATCHEE FIRE COMPLEX,Fire,2001-02-19T05:00:00.000Z,12071
DR-1831-FL,FL,Liberty (County),12,077,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12077
FM-2254-FL,FL,Collier (County),12,021,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12021
FM-2687-FL,FL,Volusia (County),12,127,FM,DELAND FIRE COMPLEX,Fire,2007-05-01T04:02:00.000Z,12127
EM-3131-FL,FL,Martin (County),12,085,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12085
DR-1831-FL,FL,Walton (County),12,131,DR,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",Severe Storm(s),2009-03-26T04:00:00.000Z,12131
DR-1785-FL,FL,St. Johns (County),12,109,DR,TROPICAL STORM FAY,Severe Storm(s),2008-08-18T13:00:00.000Z,12109
FM-2696-FL,FL,Highlands (County),12,055,FM,OKEECHOBEE FIRE COMPLEX,Fire,2007-05-29T04:00:00.000Z,12055
FM-2689-FL,FL,Hamilton (County),12,047,FM,SUWANNEE FIRE COMPLEX,Fire,2007-05-07T04:00:00.000Z,12047
FM-2294-FL,FL,Collier (County),12,021,FM,FL - MERRITT FIRE,Fire,2000-04-11T04:00:00.000Z,12021
FM-2684-FL,FL,Polk (County),12,105,FM,53 BIG PINE FIRE,Fire,2007-03-25T22:30:00.000Z,12105
EM-3139-FL,FL,Calhoun (County),12,013,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12013
EM-3131-FL,FL,Manatee (County),12,081,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12081
FM-2765-FL,FL,Brevard (County),12,009,FM,BREVARD FIRE COMPLEX,Fire,2008-05-11T04:00:00.000Z,12009
EM-3139-FL,FL,Holmes (County),12,059,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12059
FM-2357-FL,FL,Brevard (County),12,009,FM,FL - ORLANDO COMPLEX FIRE,Fire,2001-04-17T03:35:00.000Z,12009
FM-2358-FL,FL,Hardee (County),12,049,FM,FL - MYAKKA COMPLEX FIRE,Fire,2001-04-17T17:00:00.000Z,12049
FM-2303-FL,FL,Putnam (County),12,107,FM,"FL, WACCASASSA FIRE COMPLEX",Fire,2000-05-29T21:11:00.000Z,12107
FM-2360-FL,FL,Walton (County),12,131,FM,FL - CHIPOLA RIVER FIRE COMPLEX - 05/15/01,Fire,2001-05-14T21:00:00.000Z,12131
FM-2253-FL,FL,Brevard (County),12,009,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12009
FM-2262-FL,FL,Nassau (County),12,089,FM,JACKSONVILLE DISTRICT FIRE,Fire,1999-05-14T15:30:23.000Z,12089
FM-2354-FL,FL,Highlands (County),12,055,FM,FL - OKEECHOBEE COMPLEX FIRE,Fire,2001-02-19T05:00:00.000Z,12055
FM-2902-FL,FL,Collier (County),12,021,FM,SLOPE FIRE,Fire,2011-04-26T04:00:00.000Z,12021
FM-2358-FL,FL,Manatee (County),12,081,FM,FL - MYAKKA COMPLEX FIRE,Fire,2001-04-17T17:00:00.000Z,12081
FM-2307-FL,FL,Lafayette (County),12,067,FM,"FL, PERRY FIRE COMPLEX",Fire,2000-06-09T23:16:00.000Z,12067
FM-2251-FL,FL,Indian River (County),12,061,FM,OKEECHOBEE FIRE COMPLEX,Fire,1999-04-13T13:02:24.000Z,12061
FM-2251-FL,FL,St. Lucie (County),12,111,FM,OKEECHOBEE FIRE COMPLEX,Fire,1999-04-13T13:02:24.000Z,12111
FM-2303-FL,FL,Gilchrist (County),12,041,FM,"FL, WACCASASSA FIRE COMPLEX",Fire,2000-05-29T21:11:00.000Z,12041
EM-3150-FL,FL,Dade (County),12,086,EM,TROPICAL STORM IRENE - FLORIDA,Hurricane,1999-10-14T15:00:00.000Z,12086
FM-2253-FL,FL,Orange (County),12,095,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12095
FM-2299-FL,FL,Sumter (County),12,119,FM,WITHLACOOCHEE FIRE COMPLEX,Fire,2000-05-19T04:00:00.000Z,12119
EM-3075-FL,FL,Escambia (County),12,033,EM,SEVERE STORMS & FLOODING,Flood,1979-03-24T05:00:00.000Z,12033
FM-2696-FL,FL,St. Lucie (County),12,111,FM,OKEECHOBEE FIRE COMPLEX,Fire,2007-05-29T04:00:00.000Z,12111
FM-2306-FL,FL,Columbia (County),12,023,FM,"FL, SUWANNEE FIRE COMPLEX",Fire,2000-06-05T04:00:00.000Z,12023
FM-2259-FL,FL,Hillsborough (County),12,057,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12057
FM-2256-FL,FL,Monroe (County),12,087,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12087
FM-2252-FL,FL,Marion (County),12,083,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12083
FM-2300-FL,FL,Hillsborough (County),12,057,FM,LAKELAND DISTRICT FIRE,Fire,2000-05-22T04:00:00.000Z,12057
FM-2357-FL,FL,Orange (County),12,095,FM,FL - ORLANDO COMPLEX FIRE,Fire,2001-04-17T03:35:00.000Z,12095
FM-2355-FL,FL,Collier (County),12,021,FM,FL - CALOOSAHATCHEE FIRE COMPLEX,Fire,2001-02-19T05:00:00.000Z,12021
FM-2299-FL,FL,Pasco (County),12,101,FM,WITHLACOOCHEE FIRE COMPLEX,Fire,2000-05-19T04:00:00.000Z,12101
FM-2689-FL,FL,Union (County),12,125,FM,SUWANNEE FIRE COMPLEX,Fire,2007-05-07T04:00:00.000Z,12125
FM-2360-FL,FL,Washington (County),12,133,FM,FL - CHIPOLA RIVER FIRE COMPLEX - 05/15/01,Fire,2001-05-14T21:00:00.000Z,12133
EM-3131-FL,FL,Pinellas (County),12,103,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12103
FM-2254-FL,FL,Lee (County),12,071,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12071
FM-2303-FL,FL,Levy (County),12,075,FM,"FL, WACCASASSA FIRE COMPLEX",Fire,2000-05-29T21:11:00.000Z,12075
FM-2262-FL,FL,Clay (County),12,019,FM,JACKSONVILLE DISTRICT FIRE,Fire,1999-05-14T15:30:23.000Z,12019
FM-2255-FL,FL,Bay (County),12,005,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12005
FM-2696-FL,FL,Martin (County),12,085,FM,OKEECHOBEE FIRE COMPLEX,Fire,2007-05-29T04:00:00.000Z,12085
FM-2305-FL,FL,Clay (County),12,019,FM,"FL, JACKSONVILLE FIRE COMPLEX",Fire,2000-06-02T04:00:00.000Z,12019
EM-3139-FL,FL,Lee (County),12,071,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12071
FM-2692-FL,FL,Collier (County),12,021,FM,CALLOOSAHATCHEE FIRE COMPLEX,Fire,2007-05-07T04:00:00.000Z,12021
FM-2354-FL,FL,Glades (County),12,043,FM,FL - OKEECHOBEE COMPLEX FIRE,Fire,2001-02-19T05:00:00.000Z,12043
FM-2302-FL,FL,Flagler (County),12,035,FM,"FL, BUNNELL FIRE COMPLEX",Fire,2000-05-29T01:03:50.000Z,12035
FM-2260-FL,FL,Hardee (County),12,049,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12049
FM-2353-FL,FL,Polk (County),12,105,FM,FL - LAKELAND COMPLEX FIRE,Fire,2001-02-17T05:00:00.000Z,12105
FM-2252-FL,FL,Alachua (County),12,001,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12001
FM-2363-FL,FL,Lafayette (County),12,067,FM,PERRY FIRE COMPLEX,Fire,2001-05-23T17:30:00.000Z,12067
FM-2254-FL,FL,Hendry (County),12,051,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12051
FM-2301-FL,FL,Osceola (County),12,097,FM,"FL, ORLANDO DISTRICT FIRE COMPLEX",Fire,2000-05-28T11:45:00.000Z,12097
FM-2251-FL,FL,Glades (County),12,043,FM,OKEECHOBEE FIRE COMPLEX,Fire,1999-04-13T13:02:24.000Z,12043
FM-2307-FL,FL,Dixie (County),12,029,FM,"FL, PERRY FIRE COMPLEX",Fire,2000-06-09T23:16:00.000Z,12029
EM-3139-FL,FL,Martin (County),12,085,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12085
FM-2307-FL,FL,Madison (County),12,079,FM,"FL, PERRY FIRE COMPLEX",Fire,2000-06-09T23:16:00.000Z,12079
FM-2689-FL,FL,Suwannee (County),12,121,FM,SUWANNEE FIRE COMPLEX,Fire,2007-05-07T04:00:00.000Z,12121
FM-2358-FL,FL,Charlotte (County),12,015,FM,FL - MYAKKA COMPLEX FIRE,Fire,2001-04-17T17:00:00.000Z,12015
FM-2253-FL,FL,Osceola (County),12,097,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12097
FM-2258-FL,FL,Union (County),12,125,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12125
EM-3114-FL,FL,Okaloosa (County),12,091,EM,TROPICAL STORM ALBERTO,Flood,1994-07-02T04:00:00.000Z,12091
EM-3131-FL,FL,Highlands (County),12,055,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12055
FM-2259-FL,FL,Polk (County),12,105,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12105
FM-2260-FL,FL,DeSoto (County),12,027,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12027
FM-2252-FL,FL,Levy (County),12,075,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12075
FM-2359-FL,FL,Monroe (County),12,087,FM,FL - EVERGLADES FIRE COMPLEX - 04/25/01,Fire,2001-04-17T22:30:00.000Z,12087
EM-3131-FL,FL,Gulf (County),12,045,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12045
EM-3139-FL,FL,Gadsden (County),12,039,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12039
FM-2260-FL,FL,Manatee (County),12,081,FM,FL-FIRES 04/13/99,Fire,1999-04-13T13:02:24.000Z,12081
FM-2354-FL,FL,Indian River (County),12,061,FM,FL - OKEECHOBEE COMPLEX FIRE,Fire,2001-02-19T05:00:00.000Z,12061
FM-2687-FL,FL,Lake (County),12,069,FM,DELAND FIRE COMPLEX,Fire,2007-05-01T04:02:00.000Z,12069
EM-3139-FL,FL,Jefferson (County),12,065,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12065
EM-3131-FL,FL,Collier (County),12,021,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12021
EM-3139-FL,FL,Baker (County),12,003,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12003
EM-3131-FL,FL,Hendry (County),12,051,EM,HURRICANE GRORGES,Hurricane,1998-09-25T04:00:00.000Z,12051
FM-2361-FL,FL,Escambia (County),12,033,FM,FL - ESCAMBIA FIRE COMPLEX - 05/16/01,Fire,2001-05-15T21:00:00.000Z,12033
FM-2689-FL,FL,Columbia (County),12,023,FM,SUWANNEE FIRE COMPLEX,Fire,2007-05-07T04:00:00.000Z,12023
EM-3139-FL,FL,Wakulla (County),12,129,EM,FL-FIRES 04/15/99,Fire,1999-04-15T13:02:00.000Z,12129
FM-2353-FL,FL,Hillsborough (County),12,057,FM,FL - LAKELAND COMPLEX FIRE,Fire,2001-02-17T05:00:00.000Z,12057
EM-3079-FL,FL,Palm Beach (County),12,099,EM,UNDOCUMENTED ALIENS,Human Cause,1980-05-06T04:00:00.000Z,12099
FM-2696-FL,FL,Indian River (County),12,061,FM,OKEECHOBEE FIRE COMPLEX,Fire,2007-05-29T04:00:00.000Z,12061
